STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,COU,Country,TAX,Income Tax,TIME_PERIOD,Year,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,MEX,Mexico,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2011,,11910.087831,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,MEX,Mexico,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2012,,12117.061492,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,MEX,Mexico,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2013,,12546.601985,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,MEX,Mexico,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2014,,12833.019159,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,MEX,Mexico,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2015,,12914.993455,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,MEX,Mexico,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2016,,13231.521972,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,MEX,Mexico,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2017,,13131.128262,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,MEX,Mexico,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2018,,13495.604732,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,MEX,Mexico,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2019,,14208.237766,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,MEX,Mexico,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2020,,14528.970971,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,MEX,Mexico,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2021,,15772.587979,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,MEX,Mexico,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2022,,15881.257384,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2000,,8385.81818,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2001,,9047.82495,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2002,,10121.220622,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2003,,10965.194194,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2004,,11580.99711,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2005,,12525.133694,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2006,,14296.669758,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2007,,16198.896804,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2008,,18428.487556,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2009,,18368.104173,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2010,,18980.07243,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2011,,20265.832767,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2012,,21118.435106,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2013,,22456.614269,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2014,,23416.604318,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2015,,24265.673759,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2016,,26585.100103,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2017,,28026.637865,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2018,,29131.638765,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2019,,30812.70499,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2020,,32400.436951,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2021,,35754.636941,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,EST,Estonia,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2022,,39408.966824,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,USA,United States,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2000,,33129.26,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,USA,United States,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2001,,33998.28,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,USA,United States,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2002,,35025.85,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,USA,United States,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2003,,36083.52,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,USA,United States,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2004,,36739.11,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,USA,United States,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2005,,37636.54,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,USA,United States,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2006,,39377,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,USA,United States,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2007,,42064,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,USA,United States,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2008,,43196,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,USA,United States,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2009,,44295,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,USA,United States,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2010,,45665,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,USA,United States,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2011,,46895,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,USA,United States,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2012,,47746,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,USA,United States,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2013,,48774,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,USA,United States,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2014,,50098.95,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,USA,United States,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2015,,50963,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,USA,United States,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2016,,51945,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,USA,United States,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2018,,55058,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,USA,United States,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2019,,56577,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,USA,United States,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2020,,59517,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,USA,United States,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2021,,62172.48,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,USA,United States,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2022,,64889.054896,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,IRL,Ireland,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2000,,30654.885385,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,IRL,Ireland,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2001,,32680.975275,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,IRL,Ireland,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2002,,33580.442821,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,IRL,Ireland,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2003,,34715.544624,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,IRL,Ireland,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2004,,37047.766416,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,IRL,Ireland,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2005,,37624.207713,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,IRL,Ireland,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2006,,40158.423685,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,IRL,Ireland,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2007,,42739.108206,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,IRL,Ireland,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2008,,45299.650774,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,IRL,Ireland,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2009,,46342.957387,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,IRL,Ireland,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2010,,49455.677301,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,IRL,Ireland,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2011,,50174.270098,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,IRL,Ireland,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2012,,51656.988398,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,IRL,Ireland,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2013,,53062.754888,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,IRL,Ireland,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2014,,52953.643055,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,IRL,Ireland,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2015,,54012.132561,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,IRL,Ireland,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2016,,56292.994308,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,IRL,Ireland,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2017,,57280.614241,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,IRL,Ireland,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2018,,59690.916173,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,IRL,Ireland,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2019,,60765.474422,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,IRL,Ireland,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2020,,64770.105692,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,IRL,Ireland,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2021,,69637.939872,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,IRL,Ireland,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2022,,73582.15884,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,USA,United States,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2017,,53375.89,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,COL,Colombia,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2000,,7141.360499,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,COL,Colombia,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2001,,7417.427068,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,COL,Colombia,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2002,,7784.327202,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,COL,Colombia,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2003,,7657.458963,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,COL,Colombia,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2004,,8083.767379,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,COL,Colombia,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2005,,8223.104563,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,COL,Colombia,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2006,,9314.688358,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,COL,Colombia,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2007,,10063.631238,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,COL,Colombia,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2008,,10228.760387,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,COL,Colombia,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2009,,10319.917805,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,COL,Colombia,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2010,,10973.071411,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,COL,Colombia,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2011,,11154.341258,,A,,USD,US Dollar,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,COL,Colombia,AVG_PPP,Average wage in US dollars based on Purchasing Power Parities,2012,,11013.860202,,A,,USD,US Dollar,0,Units,,
